primerak_id,inventarski_broj,datum_nabavke,fizicko_stanje,publikacija_id,odeljenje_id
191405,INV-00191405,2018-02-10,dobro,63978,1
191406,INV-00191406,2019-03-01,odlično,63978,1
191407,INV-00191407,2018-02-07,zadovoljavajuće,63978,1
191408,INV-00191408,2018-08-07,odlično,63978,1
191409,INV-00191409,2019-05-05,dobro,63978,1
191410,INV-00191410,2017-07-22,zadovoljavajuće,63978,4
191411,INV-00191411,2017-12-25,zadovoljavajuće,63978,4
191412,INV-00191412,2019-06-04,odlično,63978,4
191413,INV-00191413,2019-03-22,zadovoljavajuće,63978,4
191414,INV-00191414,2018-11-28,dobro,63978,4
191415,INV-00191415,2019-05-16,dobro,63978,4
191416,INV-00191416,2017-10-14,dobro,63978,4
191417,INV-00191417,2018-02-02,dobro,63978,4
191418,INV-00191418,2018-05-25,dobro,63978,4
191419,INV-00191419,2019-06-05,odlično,63978,4
191420,INV-00191420,2018-09-06,odlično,63978,4
191421,INV-00191421,2018-11-04,odlično,63978,4
191422,INV-00191422,2018-05-30,dobro,63978,4
191423,INV-00191423,2019-10-03,odlično,63978,4
191424,INV-00191424,2019-01-25,dobro,63978,4
191425,INV-00191425,2018-07-30,odlično,63978,4
191426,INV-00191426,2019-09-22,odlično,63978,4
191427,INV-00191427,2019-09-25,odlično,63978,4
191428,INV-00191428,2018-11-29,odlično,63978,4
191429,INV-00191429,2018-09-07,odlično,63978,4
191430,INV-00191430,2019-08-15,odlično,63978,4
191431,INV-00191431,2018-05-05,odlično,63978,4
191432,INV-00191432,2018-01-25,odlično,63978,4
191433,INV-00191433,2018-10-01,odlično,63978,4
191434,INV-00191434,2018-08-16,dobro,63978,4
191435,INV-00191435,2018-01-07,odlično,63978,4
191436,INV-00191436,2019-05-04,odlično,63978,4
191437,INV-00191437,2019-07-14,dobro,63978,4
191438,INV-00191438,2016-11-24,dobro,63978,7
191439,INV-00191439,2017-06-28,odlično,63978,7
191440,INV-00191440,2017-12-20,odlično,63978,7
191441,INV-00191441,2017-02-25,zadovoljavajuće,63978,7
191442,INV-00191442,2017-09-08,dobro,63978,7
191443,INV-00191443,2019-03-27,dobro,63978,7
191444,INV-00191444,2019-02-24,odlično,63978,7
191445,INV-00191445,2019-01-10,odlično,63978,7
191446,INV-00191446,2018-03-01,dobro,63978,7
191447,INV-00191447,2018-05-19,odlično,63978,7
191448,INV-00191448,2018-04-18,zadovoljavajuće,63978,7
191449,INV-00191449,2018-09-16,odlično,63978,7
191450,INV-00191450,2019-04-18,odlično,63978,7
191451,INV-00191451,2018-09-21,odlično,63978,7
191452,INV-00191452,2017-12-14,odlično,63978,7
191453,INV-00191453,2019-08-17,odlično,63978,7
191454,INV-00191454,2018-02-05,dobro,63978,7
191455,INV-00191455,2019-09-13,oštećeno,63978,7
191456,INV-00191456,2019-10-09,odlično,63978,7
191457,INV-00191457,2018-03-21,zadovoljavajuće,63978,7
191458,INV-00191458,2018-06-20,dobro,63978,7
191459,INV-00191459,2018-10-04,odlično,63978,7
191460,INV-00191460,2018-05-04,odlično,63978,7
191461,INV-00191461,2019-02-23,dobro,63978,7
191462,INV-00191462,2019-06-11,zadovoljavajuće,63978,7
191463,INV-00191463,2019-04-30,dobro,63978,7
191464,INV-00191464,2018-09-06,odlično,63978,7
191465,INV-00191465,2019-08-24,odlično,63978,7
191466,INV-00191466,2019-09-09,odlično,63978,7
191467,INV-00191467,2019-07-20,odlično,63978,7
191468,INV-00191468,2018-11-26,odlično,63978,7
191469,INV-00191469,2018-07-10,zadovoljavajuće,63978,7
191470,INV-00191470,2019-03-05,dobro,63978,7
191471,INV-00191471,2016-06-11,zadovoljavajuće,63978,10
191472,INV-00191472,2018-02-24,odlično,63978,10
191473,INV-00191473,2018-08-31,dobro,63978,10
191474,INV-00191474,2017-10-29,dobro,63978,10
191475,INV-00191475,2019-02-11,dobro,63978,10
191476,INV-00191476,2018-10-17,dobro,63978,10
191477,INV-00191477,2019-04-30,zadovoljavajuće,63978,10
191478,INV-00191478,2019-05-07,odlično,63978,10
191479,INV-00191479,2018-06-28,zadovoljavajuće,63978,10
191480,INV-00191480,2019-09-06,dobro,63978,10
191481,INV-00191481,2019-05-24,odlično,63978,10
191482,INV-00191482,2019-05-29,zadovoljavajuće,63978,10
191483,INV-00191483,2018-04-03,dobro,63978,10
191484,INV-00191484,2019-06-04,dobro,63978,10
191485,INV-00191485,2019-04-10,dobro,63978,10
191486,INV-00191486,2019-04-17,dobro,63978,13
191487,INV-00191487,2018-09-22,odlično,63978,13
191488,INV-00191488,2019-02-15,dobro,63978,13
191489,INV-00191489,2018-03-17,odlično,63978,13
191490,INV-00191490,2019-07-07,odlično,63978,13
191491,INV-00191491,2016-12-06,zadovoljavajuće,63986,1
191492,INV-00191492,2018-04-28,odlično,63986,1
191493,INV-00191493,2016-11-27,odlično,63986,1
191494,INV-00191494,2016-08-29,odlično,63986,4
191495,INV-00191495,2018-01-14,odlično,63986,4
191496,INV-00191496,2018-03-06,odlično,63986,4
191497,INV-00191497,2018-01-26,dobro,63986,4
191498,INV-00191498,2017-12-20,odlično,63986,7
191499,INV-00191499,2017-12-15,odlično,63986,7
191500,INV-00191500,2017-12-11,odlično,63986,7
191501,INV-00191501,2018-02-28,odlično,63986,10
191502,INV-00191502,2016-01-23,dobro,63990,1
191503,INV-00191503,2017-03-15,dobro,63990,1
191504,INV-00191504,2016-10-05,odlično,63990,1
191505,INV-00191505,2016-11-19,odlično,63990,1
191506,INV-00191506,2017-05-26,zadovoljavajuće,63990,1
191507,INV-00191507,2016-09-02,odlično,63990,1
191508,INV-00191508,2016-08-23,dobro,63990,1
191509,INV-00191509,2017-10-03,odlično,63990,1
191510,INV-00191510,2017-03-03,oštećeno,63990,1
191511,INV-00191511,2016-08-08,dobro,63990,1
191512,INV-00191512,2017-06-11,odlično,63990,1
191513,INV-00191513,2017-10-26,odlično,63990,1
191514,INV-00191514,2017-05-25,dobro,63990,1
191515,INV-00191515,2017-07-12,odlično,63990,1
191516,INV-00191516,2016-03-04,zadovoljavajuće,63990,1
191517,INV-00191517,2017-08-19,zadovoljavajuće,63990,1
191518,INV-00191518,2016-12-15,dobro,63990,1
191519,INV-00191519,2016-10-04,zadovoljavajuće,63990,1
191520,INV-00191520,2016-03-06,dobro,63990,1
191521,INV-00191521,2017-03-04,odlično,63990,1
191522,INV-00191522,2017-10-04,odlično,63990,1
191523,INV-00191523,2016-03-21,odlično,63990,1
191524,INV-00191524,2017-04-03,oštećeno,63990,1
191525,INV-00191525,2017-08-21,zadovoljavajuće,63990,1
191526,INV-00191526,2016-06-21,dobro,63990,1
191527,INV-00191527,2016-12-26,odlično,63990,1
191528,INV-00191528,2016-09-30,odlično,63990,1
191529,INV-00191529,2017-03-29,oštećeno,63990,1
191530,INV-00191530,2016-09-09,odlično,63990,1
191531,INV-00191531,2016-11-22,odlično,63990,1
191532,INV-00191532,2017-07-19,dobro,63990,1
191533,INV-00191533,2016-03-29,dobro,63990,1
191534,INV-00191534,2017-10-31,odlično,63990,1
191535,INV-00191535,2017-05-01,odlično,63990,1
191536,INV-00191536,2017-08-05,odlično,63990,1
191537,INV-00191537,2017-07-25,dobro,63990,1
191538,INV-00191538,2016-08-24,zadovoljavajuće,63990,1
191539,INV-00191539,2016-10-24,dobro,63990,1
191540,INV-00191540,2017-12-17,odlično,63990,1
191541,INV-00191541,2016-04-06,odlično,63990,1
191542,INV-00191542,2016-07-03,odlično,63990,1
191543,INV-00191543,2017-08-01,zadovoljavajuće,63990,1
191544,INV-00191544,2016-05-24,odlično,63990,1
191545,INV-00191545,2016-07-05,zadovoljavajuće,63990,1
191546,INV-00191546,2016-09-09,odlično,63990,1
191547,INV-00191547,2017-12-22,odlično,63990,1
191548,INV-00191548,2017-06-12,zadovoljavajuće,63990,1
191549,INV-00191549,2017-05-15,odlično,63990,1
191550,INV-00191550,2017-09-18,odlično,63990,1
191551,INV-00191551,2017-10-27,dobro,63990,1
191552,INV-00191552,2016-10-24,odlično,63990,1
191553,INV-00191553,2018-02-25,zadovoljavajuće,63990,1
191554,INV-00191554,2017-03-19,odlično,63990,1
191555,INV-00191555,2017-08-01,dobro,63990,1
191556,INV-00191556,2018-05-30,odlično,63990,1
191557,INV-00191557,2018-07-22,zadovoljavajuće,63990,1
191558,INV-00191558,2018-03-16,odlično,63990,1
191559,INV-00191559,2017-04-16,dobro,63990,1
191560,INV-00191560,2016-10-05,dobro,63990,1
191561,INV-00191561,2017-05-04,dobro,63990,1
191562,INV-00191562,2018-05-02,dobro,63990,1
191563,INV-00191563,2017-11-19,zadovoljavajuće,63990,1
191564,INV-00191564,2016-10-21,odlično,63990,1
191565,INV-00191565,2016-11-10,odlično,63990,1
191566,INV-00191566,2017-12-15,dobro,63990,1
191567,INV-00191567,2017-07-02,zadovoljavajuće,63990,1
191568,INV-00191568,2018-04-23,odlično,63990,1
191569,INV-00191569,2017-04-07,dobro,63990,1
191570,INV-00191570,2018-07-07,odlično,63990,1
191571,INV-00191571,2017-12-16,odlično,63990,1
191572,INV-00191572,2018-08-11,zadovoljavajuće,63990,1
191573,INV-00191573,2018-07-05,dobro,63990,1
191574,INV-00191574,2016-12-23,odlično,63990,1
191575,INV-00191575,2018-07-17,odlično,63990,1
191576,INV-00191576,2018-09-02,odlično,63990,1
191577,INV-00191577,2018-05-08,dobro,63990,1
191578,INV-00191578,2018-08-15,dobro,63990,1
191579,INV-00191579,2017-01-19,dobro,63990,1
191580,INV-00191580,2017-10-12,dobro,63990,1
191581,INV-00191581,2017-08-19,dobro,63990,1
191582,INV-00191582,2017-10-21,odlično,63990,1
191583,INV-00191583,2017-05-13,zadovoljavajuće,63990,1
191584,INV-00191584,2017-04-16,odlično,63990,1
191585,INV-00191585,2018-09-09,dobro,63990,1
191586,INV-00191586,2018-05-04,dobro,63990,1
191587,INV-00191587,2017-05-26,odlično,63990,1
191588,INV-00191588,2018-03-08,odlično,63990,1
191589,INV-00191589,2017-06-29,zadovoljavajuće,63990,1
191590,INV-00191590,2017-05-20,zadovoljavajuće,63990,1
191591,INV-00191591,2017-05-01,dobro,63990,1
191592,INV-00191592,2017-12-08,dobro,63990,1
191593,INV-00191593,2017-03-05,odlično,63990,1
191594,INV-00191594,2018-08-08,dobro,63990,1
191595,INV-00191595,2017-03-30,odlično,63990,1
191596,INV-00191596,2018-03-24,dobro,63990,1
191597,INV-00191597,2017-06-27,odlično,63990,1
191598,INV-00191598,2018-03-05,dobro,63990,1
191599,INV-00191599,2017-08-03,odlično,63990,1
191600,INV-00191600,2019-01-26,odlično,63990,1
191601,INV-00191601,2017-08-21,zadovoljavajuće,63990,1
191602,INV-00191602,2019-02-03,dobro,63990,1
191603,INV-00191603,2018-11-23,dobro,63990,1
191604,INV-00191604,2018-11-08,odlično,63990,1
191605,INV-00191605,2018-07-05,zadovoljavajuće,63990,1
191606,INV-00191606,2017-10-21,odlično,63990,1
191607,INV-00191607,2019-03-22,odlično,63990,1
191608,INV-00191608,2017-10-06,odlično,63990,1
191609,INV-00191609,2018-02-03,dobro,63990,1
191610,INV-00191610,2018-02-11,dobro,63990,1
191611,INV-00191611,2017-10-07,dobro,63990,1
191612,INV-00191612,2018-06-21,dobro,63990,1
191613,INV-00191613,2018-07-14,odlično,63990,1
191614,INV-00191614,2017-09-15,odlično,63990,1
191615,INV-00191615,2018-10-04,dobro,63990,1
191616,INV-00191616,2017-10-27,dobro,63990,1
191617,INV-00191617,2019-05-28,odlično,63990,1
191618,INV-00191618,2017-11-15,odlično,63990,1
191619,INV-00191619,2019-03-21,dobro,63990,1
191620,INV-00191620,2018-05-09,odlično,63990,1
191621,INV-00191621,2018-06-10,odlično,63990,1
191622,INV-00191622,2019-01-04,zadovoljavajuće,63990,1
191623,INV-00191623,2018-08-19,odlično,63990,1
191624,INV-00191624,2018-12-18,odlično,63990,1
191625,INV-00191625,2018-07-28,dobro,63990,1
191626,INV-00191626,2018-05-14,dobro,63990,1
191627,INV-00191627,2019-05-10,odlično,63990,1
191628,INV-00191628,2017-12-23,odlično,63990,1
191629,INV-00191629,2018-03-17,odlično,63990,1
191630,INV-00191630,2017-06-14,odlično,63990,4
191631,INV-00191631,2017-08-07,odlično,63990,4
191632,INV-00191632,2016-10-22,odlično,63990,4
191633,INV-00191633,2016-10-28,zadovoljavajuće,63990,4
191634,INV-00191634,2016-08-22,zadovoljavajuće,63990,4
191635,INV-00191635,2017-01-30,odlično,63990,4
191636,INV-00191636,2016-09-04,zadovoljavajuće,63990,4
191637,INV-00191637,2016-06-04,odlično,63990,4
191638,INV-00191638,2017-08-24,odlično,63990,4
191639,INV-00191639,2016-10-22,odlično,63990,4
191640,INV-00191640,2016-11-19,dobro,63990,4
191641,INV-00191641,2016-12-19,odlično,63990,4
191642,INV-00191642,2016-06-23,dobro,63990,4
191643,INV-00191643,2016-11-26,odlično,63990,4
191644,INV-00191644,2016-07-18,odlično,63990,4
191645,INV-00191645,2017-01-25,dobro,63990,4
191646,INV-00191646,2016-04-30,odlično,63990,4
191647,INV-00191647,2017-03-21,odlično,63990,4
191648,INV-00191648,2017-08-14,odlično,63990,4
191649,INV-00191649,2017-06-14,dobro,63990,4
191650,INV-00191650,2017-06-08,zadovoljavajuće,63990,4
191651,INV-00191651,2017-07-11,odlično,63990,4
191652,INV-00191652,2016-10-20,odlično,63990,4
191653,INV-00191653,2016-08-04,dobro,63990,4
191654,INV-00191654,2016-11-17,dobro,63990,4
191655,INV-00191655,2017-09-14,odlično,63990,4
191656,INV-00191656,2016-08-07,odlično,63990,4
191657,INV-00191657,2017-02-20,zadovoljavajuće,63990,4
191658,INV-00191658,2017-06-06,odlično,63990,4
191659,INV-00191659,2016-11-09,odlično,63990,4
191660,INV-00191660,2017-12-02,odlično,63990,4
191661,INV-00191661,2017-05-19,odlično,63990,4
191662,INV-00191662,2016-07-07,odlično,63990,4
191663,INV-00191663,2016-08-11,odlično,63990,4
191664,INV-00191664,2017-04-26,zadovoljavajuće,63990,4
191665,INV-00191665,2017-03-18,dobro,63990,4
191666,INV-00191666,2016-10-19,odlično,63990,4
191667,INV-00191667,2016-12-17,dobro,63990,4
191668,INV-00191668,2017-02-19,odlično,63990,4
191669,INV-00191669,2016-08-08,dobro,63990,4
191670,INV-00191670,2016-11-12,odlično,63990,4
191671,INV-00191671,2017-01-24,zadovoljavajuće,63990,4
191672,INV-00191672,2017-10-26,zadovoljavajuće,63990,4
191673,INV-00191673,2016-09-14,odlično,63990,4
191674,INV-00191674,2018-03-12,dobro,63990,4
191675,INV-00191675,2017-01-28,odlično,63990,4
191676,INV-00191676,2017-11-21,odlično,63990,4
191677,INV-00191677,2017-12-10,zadovoljavajuće,63990,4
191678,INV-00191678,2017-02-04,dobro,63990,4
191679,INV-00191679,2017-08-31,odlično,63990,4
191680,INV-00191680,2017-12-27,odlično,63990,4
191681,INV-00191681,2016-10-19,odlično,63990,4
191682,INV-00191682,2018-04-23,dobro,63990,4
191683,INV-00191683,2017-02-07,dobro,63990,4
191684,INV-00191684,2018-01-21,dobro,63990,4
191685,INV-00191685,2017-05-16,odlično,63990,4
191686,INV-00191686,2018-07-05,zadovoljavajuće,63990,4
191687,INV-00191687,2018-03-29,dobro,63990,4
191688,INV-00191688,2017-07-24,odlično,63990,4
191689,INV-00191689,2017-01-24,odlično,63990,4
191690,INV-00191690,2017-07-07,odlično,63990,4
191691,INV-00191691,2018-04-21,odlično,63990,4
191692,INV-00191692,2017-07-28,dobro,63990,4
191693,INV-00191693,2017-02-25,dobro,63990,4
191694,INV-00191694,2018-08-17,dobro,63990,4
191695,INV-00191695,2017-03-03,odlično,63990,4
191696,INV-00191696,2017-06-23,odlično,63990,4
191697,INV-00191697,2018-09-29,odlično,63990,4
191698,INV-00191698,2018-05-27,odlično,63990,4
191699,INV-00191699,2018-11-20,odlično,63990,4
191700,INV-00191700,2017-02-17,odlično,63990,4
191701,INV-00191701,2017-09-15,odlično,63990,4
191702,INV-00191702,2017-04-27,odlično,63990,4
191703,INV-00191703,2018-08-04,zadovoljavajuće,63990,4
191704,INV-00191704,2018-08-21,odlično,63990,4
191705,INV-00191705,2018-02-28,odlično,63990,4
191706,INV-00191706,2018-02-19,odlično,63990,4
191707,INV-00191707,2018-07-01,odlično,63990,4
191708,INV-00191708,2019-02-17,odlično,63990,4
191709,INV-00191709,2019-01-31,odlično,63990,4
191710,INV-00191710,2018-02-19,odlično,63990,4
191711,INV-00191711,2017-05-28,odlično,63990,4
191712,INV-00191712,2017-08-25,odlično,63990,4
191713,INV-00191713,2018-11-30,odlično,63990,4
191714,INV-00191714,2017-10-11,dobro,63990,4
191715,INV-00191715,2018-10-29,odlično,63990,4
191716,INV-00191716,2017-11-20,zadovoljavajuće,63990,4
191717,INV-00191717,2019-02-27,odlično,63990,4
191718,INV-00191718,2018-05-08,odlično,63990,4
191719,INV-00191719,2018-04-19,dobro,63990,4
191720,INV-00191720,2018-09-26,odlično,63990,4
191721,INV-00191721,2017-08-06,odlično,63990,4
191722,INV-00191722,2018-12-04,dobro,63990,4
191723,INV-00191723,2017-10-04,dobro,63990,4
191724,INV-00191724,2017-12-16,dobro,63990,4
191725,INV-00191725,2018-04-08,dobro,63990,4
191726,INV-00191726,2019-08-20,dobro,63990,4
191727,INV-00191727,2019-08-15,zadovoljavajuće,63990,4
191728,INV-00191728,2019-08-15,odlično,63990,4
191729,INV-00191729,2019-01-26,odlično,63990,4
191730,INV-00191730,2018-11-30,zadovoljavajuće,63990,4
191731,INV-00191731,2019-04-10,odlično,63990,4
191732,INV-00191732,2018-07-07,odlično,63990,4
191733,INV-00191733,2018-07-04,odlično,63990,4
191734,INV-00191734,2016-02-11,odlično,63990,7
191735,INV-00191735,2017-06-04,odlično,63990,7
