primerak_id,inventarski_broj,datum_nabavke,fizicko_stanje,publikacija_id,odeljenje_id
430426,INV-00430426,2017-08-08,dobro,143142,4
430427,INV-00430427,2018-09-20,odlično,143142,4
430428,INV-00430428,2016-07-17,odlično,143142,7
430429,INV-00430429,2018-05-27,odlično,143142,7
430430,INV-00430430,2018-09-21,odlično,143142,7
430431,INV-00430431,2018-02-14,odlično,143142,7
430432,INV-00430432,2018-03-30,dobro,143142,7
430433,INV-00430433,2017-02-10,odlično,143142,10
430434,INV-00430434,2016-02-19,odlično,143142,13
430435,INV-00430435,2017-03-27,dobro,143146,2
430436,INV-00430436,2018-07-03,odlično,143146,2
430437,INV-00430437,2019-05-06,odlično,143146,2
430438,INV-00430438,2018-02-09,dobro,143146,5
430439,INV-00430439,2018-10-26,odlično,143146,5
430440,INV-00430440,2019-01-11,dobro,143146,5
430441,INV-00430441,2018-03-27,zadovoljavajuće,143146,8
430442,INV-00430442,2018-01-20,odlično,143146,11
430443,INV-00430443,2016-12-20,odlično,143146,14
430444,INV-00430444,2018-02-09,dobro,143155,1
430445,INV-00430445,2017-07-25,zadovoljavajuće,143155,1
430446,INV-00430446,2017-09-03,dobro,143155,1
430447,INV-00430447,2018-10-15,odlično,143155,1
430448,INV-00430448,2017-05-12,odlično,143155,4
430449,INV-00430449,2017-08-25,odlično,143155,4
430450,INV-00430450,2017-08-09,zadovoljavajuće,143155,4
430451,INV-00430451,2017-12-05,odlično,143155,7
430452,INV-00430452,2019-06-21,odlično,143155,7
430453,INV-00430453,2018-02-03,odlično,143155,7
430454,INV-00430454,2018-10-15,odlično,143155,10
430455,INV-00430455,2016-08-07,dobro,143162,1
430456,INV-00430456,2017-02-17,odlično,143162,1
430457,INV-00430457,2017-07-08,zadovoljavajuće,143162,1
430458,INV-00430458,2018-08-19,odlično,143162,1
430459,INV-00430459,2018-12-12,odlično,143162,1
430460,INV-00430460,2018-05-21,zadovoljavajuće,143162,1
430461,INV-00430461,2019-07-04,dobro,143162,1
430462,INV-00430462,2016-07-10,zadovoljavajuće,143162,4
430463,INV-00430463,2016-10-26,odlično,143162,4
430464,INV-00430464,2017-10-13,odlično,143162,4
430465,INV-00430465,2017-12-31,odlično,143162,4
430466,INV-00430466,2018-06-29,dobro,143162,4
430467,INV-00430467,2017-10-28,odlično,143162,7
430468,INV-00430468,2017-09-27,dobro,143162,10
430469,INV-00430469,2019-03-27,odlično,143162,13
430470,INV-00430470,2017-10-25,odlično,143162,13
430471,INV-00430471,2019-01-26,odlično,143164,3
430472,INV-00430472,2019-01-08,dobro,143164,3
430473,INV-00430473,2017-09-07,odlično,143164,6
430474,INV-00430474,2017-05-01,odlično,143164,6
430475,INV-00430475,2018-08-14,dobro,143164,6
430476,INV-00430476,2019-04-15,odlično,143164,6
430477,INV-00430477,2017-12-16,dobro,143164,9
430478,INV-00430478,2017-02-16,odlično,143164,12
430479,INV-00430479,2016-10-23,dobro,143168,1
430480,INV-00430480,2019-07-25,odlično,143168,1
430481,INV-00430481,2016-08-05,odlično,143168,4
430482,INV-00430482,2018-02-08,dobro,143168,4
430483,INV-00430483,2017-05-09,zadovoljavajuće,143168,7
430484,INV-00430484,2016-05-29,odlično,143168,10
430485,INV-00430485,2017-03-12,dobro,143182,1
430486,INV-00430486,2017-10-11,dobro,143182,1
430487,INV-00430487,2017-08-06,dobro,143182,1
430488,INV-00430488,2016-08-31,dobro,143182,4
430489,INV-00430489,2016-12-10,odlično,143182,4
430490,INV-00430490,2017-09-13,dobro,143182,4
430491,INV-00430491,2018-07-15,dobro,143182,4
430492,INV-00430492,2018-05-06,odlično,143183,1
430493,INV-00430493,2017-04-02,odlično,143183,1
430494,INV-00430494,2016-12-19,odlično,143183,1
430495,INV-00430495,2018-08-11,dobro,143183,1
430496,INV-00430496,2017-10-07,odlično,143183,4
430497,INV-00430497,2017-06-20,odlično,143183,4
430498,INV-00430498,2019-01-21,dobro,143183,4
430499,INV-00430499,2017-08-06,dobro,143183,4
430500,INV-00430500,2018-06-15,dobro,143183,4
430501,INV-00430501,2018-12-18,odlično,143183,4
430502,INV-00430502,2018-11-18,zadovoljavajuće,143183,4
430503,INV-00430503,2017-04-21,odlično,143183,7
430504,INV-00430504,2019-08-27,dobro,143183,7
430505,INV-00430505,2018-02-10,odlično,143183,10
430506,INV-00430506,2017-08-23,odlično,143183,10
430507,INV-00430507,2017-09-24,dobro,143183,13
430508,INV-00430508,2019-07-14,dobro,143183,13
430509,INV-00430509,2017-11-05,dobro,143189,5
430510,INV-00430510,2017-03-01,odlično,143189,5
430511,INV-00430511,2017-10-16,dobro,143189,5
430512,INV-00430512,2016-06-24,odlično,143189,8
430513,INV-00430513,2019-08-17,dobro,143189,8
430514,INV-00430514,2018-01-11,odlično,143189,11
430515,INV-00430515,2017-12-28,odlično,143190,1
430516,INV-00430516,2017-12-04,odlično,143190,1
430517,INV-00430517,2017-11-19,dobro,143190,1
430518,INV-00430518,2019-04-08,odlično,143190,1
430519,INV-00430519,2017-02-06,odlično,143190,4
430520,INV-00430520,2018-12-16,odlično,143190,4
430521,INV-00430521,2017-03-08,dobro,143190,7
430522,INV-00430522,2016-08-12,odlično,143190,7
430523,INV-00430523,2017-01-13,odlično,143190,7
430524,INV-00430524,2018-03-06,dobro,143190,10
430525,INV-00430525,2017-08-10,odlično,143190,10
430526,INV-00430526,2019-03-03,odlično,143190,10
430527,INV-00430527,2018-01-19,dobro,143190,13
430528,INV-00430528,2018-03-08,zadovoljavajuće,143190,13
430529,INV-00430529,2017-06-26,odlično,143197,1
430530,INV-00430530,2018-04-06,odlično,143197,1
430531,INV-00430531,2016-09-27,odlično,143197,4
430532,INV-00430532,2017-09-27,odlično,143197,4
430533,INV-00430533,2018-07-09,odlično,143197,7
430534,INV-00430534,2019-05-12,dobro,143197,7
430535,INV-00430535,2018-02-02,dobro,143197,7
430536,INV-00430536,2018-08-25,odlično,143197,7
430537,INV-00430537,2016-12-09,odlično,143197,10
430538,INV-00430538,2019-09-20,zadovoljavajuće,143197,13
430539,INV-00430539,2017-07-26,oštećeno,143198,2
430540,INV-00430540,2016-06-09,odlično,143198,2
430541,INV-00430541,2016-10-02,odlično,143198,2
430542,INV-00430542,2017-07-24,odlično,143198,5
430543,INV-00430543,2017-11-15,odlično,143198,5
430544,INV-00430544,2019-04-22,odlično,143198,5
430545,INV-00430545,2019-01-28,dobro,143198,8
430546,INV-00430546,2018-08-05,dobro,143198,11
430547,INV-00430547,2017-04-12,odlično,143198,14
430548,INV-00430548,2018-10-28,dobro,143198,14
430549,INV-00430549,2018-05-14,dobro,143202,1
430550,INV-00430550,2017-02-07,odlično,143202,4
430551,INV-00430551,2018-01-20,dobro,143202,4
430552,INV-00430552,2019-01-11,odlično,143202,4
430553,INV-00430553,2018-08-28,odlično,143202,7
430554,INV-00430554,2016-06-09,odlično,143202,10
430555,INV-00430555,2019-03-21,odlično,143202,10
430556,INV-00430556,2016-06-06,odlično,143205,1
430557,INV-00430557,2017-10-01,dobro,143205,1
430558,INV-00430558,2018-07-29,dobro,143205,1
430559,INV-00430559,2017-04-04,dobro,143205,4
430560,INV-00430560,2017-12-07,odlično,143205,7
430561,INV-00430561,2019-07-23,zadovoljavajuće,143205,7
430562,INV-00430562,2019-05-23,dobro,143205,10
430563,INV-00430563,2017-07-25,odlično,143208,1
430564,INV-00430564,2018-07-27,odlično,143208,1
430565,INV-00430565,2017-03-06,odlično,143208,4
430566,INV-00430566,2017-11-28,dobro,143208,4
430567,INV-00430567,2016-08-09,dobro,143208,4
430568,INV-00430568,2016-10-30,odlično,143208,7
430569,INV-00430569,2016-10-09,odlično,143208,7
430570,INV-00430570,2018-06-15,zadovoljavajuće,143208,10
430571,INV-00430571,2016-03-27,zadovoljavajuće,143208,13
430572,INV-00430572,2016-03-22,dobro,143216,3
430573,INV-00430573,2017-08-06,odlično,143216,3
430574,INV-00430574,2018-09-27,dobro,143216,3
430575,INV-00430575,2018-10-25,odlično,143216,3
430576,INV-00430576,2018-05-20,odlično,143216,3
430577,INV-00430577,2017-05-11,odlično,143216,6
430578,INV-00430578,2018-02-02,odlično,143216,6
430579,INV-00430579,2019-01-23,odlično,143216,9
430580,INV-00430580,2018-02-17,oštećeno,143216,9
430581,INV-00430581,2019-09-25,dobro,143216,9
430582,INV-00430582,2017-07-02,odlično,143216,12
430583,INV-00430583,2018-10-23,dobro,143216,12
430584,INV-00430584,2017-10-28,dobro,143216,15
430585,INV-00430585,2016-12-11,odlično,143218,2
430586,INV-00430586,2019-06-09,odlično,143218,2
430587,INV-00430587,2017-01-24,odlično,143218,5
430588,INV-00430588,2018-02-09,dobro,143218,5
430589,INV-00430589,2017-01-20,zadovoljavajuće,143218,5
430590,INV-00430590,2018-05-15,oštećeno,143218,5
430591,INV-00430591,2018-06-13,dobro,143218,8
430592,INV-00430592,2018-05-17,odlično,143218,8
430593,INV-00430593,2019-06-24,odlično,143218,8
430594,INV-00430594,2018-08-13,dobro,143218,11
430595,INV-00430595,2017-02-15,odlično,143218,14
430596,INV-00430596,2016-12-02,zadovoljavajuće,143220,1
430597,INV-00430597,2016-03-31,odlično,143220,1
430598,INV-00430598,2018-06-11,dobro,143220,1
430599,INV-00430599,2018-03-20,dobro,143220,1
430600,INV-00430600,2018-11-28,odlično,143220,1
430601,INV-00430601,2018-02-23,dobro,143220,4
430602,INV-00430602,2017-02-25,dobro,143220,4
430603,INV-00430603,2017-09-05,odlično,143220,4
430604,INV-00430604,2017-06-29,odlično,143220,7
430605,INV-00430605,2019-04-22,odlično,143220,7
430606,INV-00430606,2019-04-08,odlično,143220,7
430607,INV-00430607,2017-06-14,dobro,143223,3
430608,INV-00430608,2019-02-10,odlično,143223,3
430609,INV-00430609,2018-01-02,odlično,143223,6
430610,INV-00430610,2018-09-10,zadovoljavajuće,143223,6
430611,INV-00430611,2018-05-11,odlično,143223,6
430612,INV-00430612,2019-02-28,odlično,143223,6
430613,INV-00430613,2017-12-10,odlično,143223,9
430614,INV-00430614,2018-10-31,odlično,143223,9
430615,INV-00430615,2018-10-16,dobro,143223,9
430616,INV-00430616,2017-03-27,odlično,143223,12
430617,INV-00430617,2018-04-13,zadovoljavajuće,143223,12
430618,INV-00430618,2018-12-22,odlično,143223,15
430619,INV-00430619,2017-08-20,odlično,143237,3
430620,INV-00430620,2017-06-20,zadovoljavajuće,143237,3
430621,INV-00430621,2019-02-07,dobro,143237,3
430622,INV-00430622,2018-01-31,dobro,143237,3
430623,INV-00430623,2019-02-21,dobro,143237,3
430624,INV-00430624,2018-11-10,odlično,143237,3
430625,INV-00430625,2019-05-23,odlično,143237,3
430626,INV-00430626,2016-10-12,odlično,143237,6
430627,INV-00430627,2018-04-07,odlično,143237,6
430628,INV-00430628,2018-01-03,odlično,143237,6
430629,INV-00430629,2019-06-01,odlično,143237,9
430630,INV-00430630,2018-09-02,dobro,143237,9
430631,INV-00430631,2019-07-25,odlično,143237,9
430632,INV-00430632,2018-08-27,odlično,143237,12
430633,INV-00430633,2018-11-30,odlično,143237,12
430634,INV-00430634,2019-01-10,dobro,143237,12
430635,INV-00430635,2019-01-01,oštećeno,143237,15
430636,INV-00430636,2017-04-11,odlično,143251,1
430637,INV-00430637,2016-08-17,odlično,143251,4
430638,INV-00430638,2017-02-05,dobro,143251,4
430639,INV-00430639,2016-09-14,zadovoljavajuće,143251,4
430640,INV-00430640,2016-09-22,zadovoljavajuće,143251,4
430641,INV-00430641,2018-07-05,odlično,143251,4
430642,INV-00430642,2017-08-19,odlično,143251,7
430643,INV-00430643,2018-05-18,odlično,143251,7
430644,INV-00430644,2017-12-30,odlično,143251,10
430645,INV-00430645,2018-02-21,odlično,143251,13
430646,INV-00430646,2017-02-20,odlično,143253,1
430647,INV-00430647,2017-01-11,dobro,143253,4
430648,INV-00430648,2017-07-31,odlično,143253,4
430649,INV-00430649,2018-10-25,dobro,143253,4
430650,INV-00430650,2019-07-07,odlično,143253,4
430651,INV-00430651,2017-09-10,dobro,143253,7
430652,INV-00430652,2018-05-11,odlično,143253,7
430653,INV-00430653,2017-09-08,odlično,143253,10
430654,INV-00430654,2017-12-20,dobro,143253,10
430655,INV-00430655,2017-05-29,dobro,143253,13
430656,INV-00430656,2016-05-20,odlično,143260,1
430657,INV-00430657,2017-12-13,odlično,143260,4
430658,INV-00430658,2017-06-28,dobro,143260,4
430659,INV-00430659,2017-12-24,odlično,143260,4
430660,INV-00430660,2017-03-10,odlično,143260,4
430661,INV-00430661,2019-04-08,odlično,143260,4
430662,INV-00430662,2019-06-11,odlično,143260,4
430663,INV-00430663,2019-06-29,dobro,143260,7
430664,INV-00430664,2018-05-10,odlično,143260,10
430665,INV-00430665,2016-11-22,odlično,143260,13
430666,INV-00430666,2017-09-10,zadovoljavajuće,143263,2
430667,INV-00430667,2018-01-11,dobro,143263,2
430668,INV-00430668,2018-07-29,dobro,143263,2
430669,INV-00430669,2017-04-13,odlično,143263,5
430670,INV-00430670,2017-10-05,odlično,143263,5
430671,INV-00430671,2017-07-16,odlično,143263,8
430672,INV-00430672,2017-02-27,odlično,143263,11
430673,INV-00430673,2017-07-07,dobro,143263,11
430674,INV-00430674,2017-04-24,zadovoljavajuće,143269,2
430675,INV-00430675,2017-09-04,odlično,143269,5
430676,INV-00430676,2016-09-27,odlično,143269,5
430677,INV-00430677,2018-04-04,zadovoljavajuće,143269,5
430678,INV-00430678,2017-04-01,odlično,143269,5
430679,INV-00430679,2018-08-13,odlično,143269,5
430680,INV-00430680,2018-02-18,dobro,143269,5
430681,INV-00430681,2017-04-09,odlično,143269,8
430682,INV-00430682,2019-04-24,zadovoljavajuće,143269,8
430683,INV-00430683,2017-10-02,zadovoljavajuće,143269,11
430684,INV-00430684,2017-11-03,zadovoljavajuće,143269,11
430685,INV-00430685,2017-12-23,dobro,143269,11
430686,INV-00430686,2019-06-13,dobro,143273,2
430687,INV-00430687,2018-05-15,dobro,143273,2
430688,INV-00430688,2017-11-01,odlično,143273,5
430689,INV-00430689,2019-05-06,dobro,143273,5
430690,INV-00430690,2018-03-21,dobro,143273,8
430691,INV-00430691,2018-02-01,zadovoljavajuće,143273,11
430692,INV-00430692,2016-10-28,dobro,143273,14
430693,INV-00430693,2017-07-05,odlično,143281,2
430694,INV-00430694,2018-01-27,dobro,143281,2
430695,INV-00430695,2016-09-21,odlično,143281,5
430696,INV-00430696,2019-04-17,zadovoljavajuće,143281,5
430697,INV-00430697,2016-12-02,odlično,143281,8
430698,INV-00430698,2018-07-23,dobro,143281,8
430699,INV-00430699,2018-08-07,odlično,143281,8
430700,INV-00430700,2018-05-13,odlično,143281,11
430701,INV-00430701,2017-10-14,odlično,143292,2
430702,INV-00430702,2017-02-14,odlično,143292,2
430703,INV-00430703,2016-10-31,odlično,143292,2
430704,INV-00430704,2018-06-26,dobro,143292,2
430705,INV-00430705,2017-09-19,odlično,143292,5
430706,INV-00430706,2017-08-18,odlično,143292,5
430707,INV-00430707,2018-03-14,dobro,143292,8
430708,INV-00430708,2018-09-27,odlično,143292,8
430709,INV-00430709,2017-06-08,dobro,143292,11
430710,INV-00430710,2017-10-22,zadovoljavajuće,143292,11
430711,INV-00430711,2016-12-08,odlično,143292,11
430712,INV-00430712,2018-03-21,odlično,143292,11
430713,INV-00430713,2017-10-22,dobro,143297,1
430714,INV-00430714,2018-08-12,dobro,143297,1
430715,INV-00430715,2018-08-03,odlično,143297,1
430716,INV-00430716,2018-10-08,oštećeno,143297,1
430717,INV-00430717,2016-12-13,dobro,143297,4
430718,INV-00430718,2017-07-29,dobro,143297,4
430719,INV-00430719,2018-07-26,odlično,143297,4
430720,INV-00430720,2017-11-02,dobro,143297,7
430721,INV-00430721,2018-04-09,oštećeno,143297,7
430722,INV-00430722,2019-01-21,odlično,143297,7
430723,INV-00430723,2018-03-28,odlično,143297,7
430724,INV-00430724,2017-02-11,dobro,143303,1
430725,INV-00430725,2018-04-01,dobro,143303,1
430726,INV-00430726,2017-07-12,dobro,143303,1
430727,INV-00430727,2018-07-21,dobro,143303,1
430728,INV-00430728,2017-06-18,odlično,143303,4
430729,INV-00430729,2018-02-04,dobro,143303,4
430730,INV-00430730,2017-10-15,odlično,143303,7
430731,INV-00430731,2017-11-22,dobro,143303,7
430732,INV-00430732,2018-03-13,odlično,143303,10
430733,INV-00430733,2016-12-27,dobro,143303,13
430734,INV-00430734,2017-12-25,zadovoljavajuće,143306,3
430735,INV-00430735,2017-12-17,zadovoljavajuće,143306,3
430736,INV-00430736,2018-08-18,odlično,143306,3
430737,INV-00430737,2018-03-25,dobro,143306,3
430738,INV-00430738,2018-02-19,odlično,143306,3
430739,INV-00430739,2019-07-17,dobro,143306,3
430740,INV-00430740,2017-03-25,odlično,143306,6
430741,INV-00430741,2017-01-18,odlično,143306,6
430742,INV-00430742,2018-01-14,odlično,143306,6
430743,INV-00430743,2018-01-09,odlično,143306,6
430744,INV-00430744,2018-05-14,zadovoljavajuće,143306,6
430745,INV-00430745,2018-02-23,dobro,143306,6
430746,INV-00430746,2018-04-26,odlično,143306,6
430747,INV-00430747,2018-09-28,odlično,143306,6
430748,INV-00430748,2018-01-13,dobro,143306,9
430749,INV-00430749,2018-04-06,dobro,143306,12
430750,INV-00430750,2018-01-20,odlično,143306,12
430751,INV-00430751,2019-07-07,dobro,143306,12
430752,INV-00430752,2019-07-01,odlično,143306,15
430753,INV-00430753,2018-10-26,dobro,143306,15
430754,INV-00430754,2016-08-06,dobro,143307,1
430755,INV-00430755,2017-03-05,odlično,143307,1
430756,INV-00430756,2017-05-27,odlično,143307,4
430757,INV-00430757,2017-08-24,zadovoljavajuće,143307,4
