primerak_id,inventarski_broj,datum_nabavke,fizicko_stanje,publikacija_id,odeljenje_id
860524,INV-00860524,2016-11-19,odlično,290476,2
860525,INV-00860525,2017-09-12,odlično,290476,2
860526,INV-00860526,2018-05-17,odlično,290476,2
860527,INV-00860527,2017-11-06,dobro,290476,2
860528,INV-00860528,2016-12-24,dobro,290476,2
860529,INV-00860529,2016-10-04,dobro,290476,2
860530,INV-00860530,2018-01-25,odlično,290476,2
860531,INV-00860531,2017-07-22,dobro,290476,2
860532,INV-00860532,2018-02-15,dobro,290476,2
860533,INV-00860533,2017-10-18,zadovoljavajuće,290476,2
860534,INV-00860534,2017-09-09,odlično,290476,2
860535,INV-00860535,2017-12-20,dobro,290476,2
860536,INV-00860536,2017-03-25,odlično,290476,2
860537,INV-00860537,2018-07-10,dobro,290476,2
860538,INV-00860538,2017-08-13,odlično,290476,2
860539,INV-00860539,2018-05-18,dobro,290476,2
860540,INV-00860540,2017-05-22,dobro,290476,2
860541,INV-00860541,2016-09-28,dobro,290476,2
860542,INV-00860542,2017-07-05,zadovoljavajuće,290476,2
860543,INV-00860543,2017-03-16,odlično,290476,2
860544,INV-00860544,2016-10-05,odlično,290476,2
860545,INV-00860545,2018-07-19,zadovoljavajuće,290476,2
860546,INV-00860546,2017-07-26,odlično,290476,2
860547,INV-00860547,2018-01-13,odlično,290476,2
860548,INV-00860548,2017-12-14,zadovoljavajuće,290476,2
860549,INV-00860549,2017-10-18,dobro,290476,2
860550,INV-00860550,2018-07-07,odlično,290476,2
860551,INV-00860551,2017-06-03,odlično,290476,2
860552,INV-00860552,2017-02-04,dobro,290476,2
860553,INV-00860553,2017-02-26,odlično,290476,2
860554,INV-00860554,2017-05-19,odlično,290476,2
860555,INV-00860555,2017-01-01,odlično,290476,2
860556,INV-00860556,2017-04-04,odlično,290476,2
860557,INV-00860557,2017-05-20,dobro,290476,2
860558,INV-00860558,2017-08-02,odlično,290476,2
860559,INV-00860559,2016-11-06,odlično,290476,2
860560,INV-00860560,2017-09-27,zadovoljavajuće,290476,2
860561,INV-00860561,2017-06-11,odlično,290476,2
860562,INV-00860562,2017-02-08,odlično,290476,2
860563,INV-00860563,2018-01-18,odlično,290476,2
860564,INV-00860564,2018-07-03,zadovoljavajuće,290476,2
860565,INV-00860565,2018-07-14,odlično,290476,2
860566,INV-00860566,2017-04-22,dobro,290476,2
860567,INV-00860567,2018-05-02,zadovoljavajuće,290476,2
860568,INV-00860568,2017-08-12,dobro,290476,2
860569,INV-00860569,2017-07-12,odlično,290476,2
860570,INV-00860570,2017-05-08,dobro,290476,2
860571,INV-00860571,2018-02-05,odlično,290476,2
860572,INV-00860572,2018-05-27,dobro,290476,2
860573,INV-00860573,2017-09-10,odlično,290476,2
860574,INV-00860574,2018-05-10,zadovoljavajuće,290476,2
860575,INV-00860575,2017-09-29,dobro,290476,2
860576,INV-00860576,2017-07-05,odlično,290476,2
860577,INV-00860577,2017-10-21,zadovoljavajuće,290476,2
860578,INV-00860578,2018-09-30,zadovoljavajuće,290476,2
860579,INV-00860579,2017-11-26,odlično,290476,2
860580,INV-00860580,2017-11-18,dobro,290476,2
860581,INV-00860581,2019-10-24,odlično,290476,2
860582,INV-00860582,2016-04-29,odlično,290476,5
860583,INV-00860583,2017-04-12,dobro,290476,5
860584,INV-00860584,2016-05-09,odlično,290476,5
860585,INV-00860585,2017-12-02,odlično,290476,5
860586,INV-00860586,2017-05-03,zadovoljavajuće,290476,5
860587,INV-00860587,2016-09-28,odlično,290476,5
860588,INV-00860588,2017-02-22,odlično,290476,5
860589,INV-00860589,2016-10-17,odlično,290476,5
860590,INV-00860590,2018-02-13,zadovoljavajuće,290476,5
860591,INV-00860591,2017-08-15,dobro,290476,5
860592,INV-00860592,2016-10-29,dobro,290476,5
860593,INV-00860593,2016-08-14,dobro,290476,5
860594,INV-00860594,2017-07-14,odlično,290476,5
860595,INV-00860595,2016-10-22,zadovoljavajuće,290476,5
860596,INV-00860596,2017-07-20,zadovoljavajuće,290476,5
860597,INV-00860597,2017-11-14,odlično,290476,5
860598,INV-00860598,2017-11-18,zadovoljavajuće,290476,5
860599,INV-00860599,2016-09-22,odlično,290476,5
860600,INV-00860600,2018-02-03,odlično,290476,5
860601,INV-00860601,2018-04-08,odlično,290476,5
860602,INV-00860602,2017-01-29,odlično,290476,5
860603,INV-00860603,2016-09-02,zadovoljavajuće,290476,5
860604,INV-00860604,2018-06-14,odlično,290476,5
860605,INV-00860605,2016-09-23,odlično,290476,5
860606,INV-00860606,2017-08-15,odlično,290476,5
860607,INV-00860607,2017-02-18,odlično,290476,5
860608,INV-00860608,2016-09-05,dobro,290476,5
860609,INV-00860609,2017-03-26,odlično,290476,5
860610,INV-00860610,2018-07-03,dobro,290476,5
860611,INV-00860611,2018-01-09,odlično,290476,5
860612,INV-00860612,2017-10-03,dobro,290476,5
860613,INV-00860613,2017-02-09,odlično,290476,5
860614,INV-00860614,2017-01-17,dobro,290476,5
860615,INV-00860615,2016-10-20,dobro,290476,5
860616,INV-00860616,2016-11-20,odlično,290476,5
860617,INV-00860617,2017-03-03,odlično,290476,5
860618,INV-00860618,2018-03-13,odlično,290476,5
860619,INV-00860619,2017-02-06,odlično,290476,5
860620,INV-00860620,2016-12-05,odlično,290476,5
860621,INV-00860621,2017-04-21,oštećeno,290476,5
860622,INV-00860622,2016-12-20,dobro,290476,5
860623,INV-00860623,2017-12-17,zadovoljavajuće,290476,5
860624,INV-00860624,2016-10-25,dobro,290476,5
860625,INV-00860625,2017-10-29,zadovoljavajuće,290476,5
860626,INV-00860626,2017-12-25,dobro,290476,5
860627,INV-00860627,2018-07-13,dobro,290476,5
860628,INV-00860628,2018-03-01,odlično,290476,5
860629,INV-00860629,2016-10-05,dobro,290476,5
860630,INV-00860630,2016-12-05,odlično,290476,5
860631,INV-00860631,2017-09-15,odlično,290476,5
860632,INV-00860632,2018-09-02,dobro,290476,5
860633,INV-00860633,2018-07-28,dobro,290476,5
860634,INV-00860634,2017-01-23,odlično,290476,5
860635,INV-00860635,2017-02-05,zadovoljavajuće,290476,5
860636,INV-00860636,2018-07-13,odlično,290476,5
860637,INV-00860637,2018-02-26,dobro,290476,5
860638,INV-00860638,2017-04-25,dobro,290476,5
860639,INV-00860639,2017-10-30,odlično,290476,5
860640,INV-00860640,2018-04-09,odlično,290476,5
860641,INV-00860641,2017-07-20,dobro,290476,5
860642,INV-00860642,2017-05-24,oštećeno,290476,5
860643,INV-00860643,2017-01-26,dobro,290476,5
860644,INV-00860644,2018-09-14,oštećeno,290476,5
860645,INV-00860645,2017-05-08,odlično,290476,5
860646,INV-00860646,2017-02-10,dobro,290476,5
860647,INV-00860647,2018-03-23,zadovoljavajuće,290476,5
860648,INV-00860648,2018-06-02,dobro,290476,5
860649,INV-00860649,2018-03-09,odlično,290476,5
860650,INV-00860650,2018-03-04,dobro,290476,5
860651,INV-00860651,2018-10-25,odlično,290476,5
860652,INV-00860652,2019-08-28,odlično,290476,5
860653,INV-00860653,2019-04-23,dobro,290476,5
860654,INV-00860654,2019-03-31,dobro,290476,5
860655,INV-00860655,2019-04-29,zadovoljavajuće,290476,5
860656,INV-00860656,2018-11-28,dobro,290476,5
860657,INV-00860657,2016-02-07,dobro,290476,8
860658,INV-00860658,2017-01-29,dobro,290476,8
860659,INV-00860659,2016-08-02,odlično,290476,8
860660,INV-00860660,2017-08-24,dobro,290476,8
860661,INV-00860661,2017-02-13,odlično,290476,8
860662,INV-00860662,2017-10-19,odlično,290476,8
860663,INV-00860663,2017-04-09,dobro,290476,8
860664,INV-00860664,2018-01-21,zadovoljavajuće,290476,8
860665,INV-00860665,2017-06-20,oštećeno,290476,8
860666,INV-00860666,2017-09-19,odlično,290476,8
860667,INV-00860667,2017-10-24,zadovoljavajuće,290476,8
860668,INV-00860668,2016-10-30,odlično,290476,8
860669,INV-00860669,2016-12-30,odlično,290476,8
860670,INV-00860670,2017-11-06,dobro,290476,8
860671,INV-00860671,2018-01-30,odlično,290476,8
860672,INV-00860672,2018-06-22,zadovoljavajuće,290476,8
860673,INV-00860673,2017-07-26,odlično,290476,8
860674,INV-00860674,2017-10-04,oštećeno,290476,8
860675,INV-00860675,2018-02-03,dobro,290476,8
860676,INV-00860676,2016-10-02,dobro,290476,8
860677,INV-00860677,2017-11-27,dobro,290476,8
860678,INV-00860678,2018-01-16,dobro,290476,8
860679,INV-00860679,2018-03-13,dobro,290476,8
860680,INV-00860680,2017-12-16,dobro,290476,8
860681,INV-00860681,2017-08-29,dobro,290476,8
860682,INV-00860682,2016-10-07,dobro,290476,8
860683,INV-00860683,2017-02-08,dobro,290476,8
860684,INV-00860684,2017-12-15,odlično,290476,8
860685,INV-00860685,2017-07-03,odlično,290476,8
860686,INV-00860686,2017-09-07,zadovoljavajuće,290476,8
860687,INV-00860687,2016-11-17,dobro,290476,8
860688,INV-00860688,2017-04-26,oštećeno,290476,8
860689,INV-00860689,2018-04-29,odlično,290476,8
860690,INV-00860690,2017-11-27,odlično,290476,8
860691,INV-00860691,2016-12-14,dobro,290476,8
860692,INV-00860692,2017-12-08,odlično,290476,8
860693,INV-00860693,2018-06-11,dobro,290476,8
860694,INV-00860694,2017-05-14,odlično,290476,8
860695,INV-00860695,2018-11-04,odlično,290476,8
860696,INV-00860696,2018-02-23,dobro,290476,8
860697,INV-00860697,2018-06-20,odlično,290476,8
860698,INV-00860698,2018-09-02,dobro,290476,8
860699,INV-00860699,2018-03-02,dobro,290476,8
860700,INV-00860700,2019-01-19,dobro,290476,8
860701,INV-00860701,2017-12-28,odlično,290476,11
860702,INV-00860702,2017-03-16,odlično,290476,11
860703,INV-00860703,2016-08-07,odlično,290476,11
860704,INV-00860704,2017-10-12,odlično,290476,11
860705,INV-00860705,2017-03-26,odlično,290476,11
860706,INV-00860706,2018-03-08,odlično,290476,11
860707,INV-00860707,2016-10-23,dobro,290476,11
860708,INV-00860708,2017-11-23,zadovoljavajuće,290476,11
860709,INV-00860709,2017-01-21,odlično,290476,11
860710,INV-00860710,2017-05-15,odlično,290476,11
860711,INV-00860711,2017-10-30,odlično,290476,11
860712,INV-00860712,2017-01-19,dobro,290476,11
860713,INV-00860713,2017-07-14,odlično,290476,11
860714,INV-00860714,2016-12-09,dobro,290476,11
860715,INV-00860715,2018-05-14,dobro,290476,11
860716,INV-00860716,2017-09-20,odlično,290476,11
860717,INV-00860717,2017-06-01,odlično,290476,11
860718,INV-00860718,2018-03-01,odlično,290476,11
860719,INV-00860719,2018-07-05,dobro,290476,11
860720,INV-00860720,2017-04-01,dobro,290476,11
860721,INV-00860721,2018-10-02,zadovoljavajuće,290476,11
860722,INV-00860722,2017-12-26,odlično,290476,11
860723,INV-00860723,2018-02-13,dobro,290476,11
860724,INV-00860724,2018-11-09,dobro,290476,11
860725,INV-00860725,2017-05-12,odlično,290476,14
860726,INV-00860726,2017-07-23,odlično,290476,14
860727,INV-00860727,2016-06-29,dobro,290476,14
860728,INV-00860728,2016-08-14,dobro,290476,14
860729,INV-00860729,2018-02-12,odlično,290476,14
860730,INV-00860730,2017-11-14,odlično,290476,14
860731,INV-00860731,2017-04-06,odlično,290476,14
860732,INV-00860732,2018-04-06,odlično,290476,14
860733,INV-00860733,2017-08-16,dobro,290476,14
860734,INV-00860734,2018-08-15,odlično,290476,14
860735,INV-00860735,2018-01-31,zadovoljavajuće,290476,14
860736,INV-00860736,2018-06-03,dobro,290476,14
860737,INV-00860737,2018-11-09,dobro,290476,14
860738,INV-00860738,2017-02-13,dobro,290476,14
860739,INV-00860739,2017-04-09,dobro,290476,14
860740,INV-00860740,2018-01-26,dobro,290476,14
860741,INV-00860741,2018-01-13,zadovoljavajuće,290476,14
860742,INV-00860742,2018-03-20,odlično,290478,2
860743,INV-00860743,2016-08-17,odlično,290478,2
860744,INV-00860744,2018-08-29,dobro,290478,2
860745,INV-00860745,2016-09-11,odlično,290478,5
860746,INV-00860746,2018-05-25,zadovoljavajuće,290478,5
860747,INV-00860747,2016-10-03,dobro,290478,8
860748,INV-00860748,2019-05-31,odlično,290478,8
860749,INV-00860749,2017-02-03,odlično,290478,11
860750,INV-00860750,2016-12-26,odlično,290479,1
860751,INV-00860751,2017-09-29,odlično,290479,1
860752,INV-00860752,2017-05-02,dobro,290479,1
860753,INV-00860753,2016-12-08,odlično,290479,4
860754,INV-00860754,2016-11-05,odlično,290479,4
860755,INV-00860755,2019-07-07,dobro,290479,4
860756,INV-00860756,2019-07-22,dobro,290479,4
860757,INV-00860757,2017-09-19,odlično,290479,7
860758,INV-00860758,2017-10-14,odlično,290479,7
860759,INV-00860759,2017-12-23,dobro,290479,10
860760,INV-00860760,2018-09-27,odlično,290479,10
860761,INV-00860761,2018-10-14,odlično,290479,10
860762,INV-00860762,2017-05-29,odlično,290490,1
860763,INV-00860763,2016-09-10,odlično,290490,1
860764,INV-00860764,2016-09-04,zadovoljavajuće,290490,4
860765,INV-00860765,2018-07-11,dobro,290490,4
860766,INV-00860766,2018-03-06,dobro,290490,7
860767,INV-00860767,2017-09-28,dobro,290490,7
860768,INV-00860768,2018-01-13,odlično,290490,7
860769,INV-00860769,2018-12-18,zadovoljavajuće,290490,10
860770,INV-00860770,2017-11-12,odlično,290490,13
860771,INV-00860771,2017-03-11,odlično,290501,1
860772,INV-00860772,2017-10-16,dobro,290501,1
860773,INV-00860773,2016-12-03,zadovoljavajuće,290501,1
860774,INV-00860774,2016-09-24,odlično,290501,1
860775,INV-00860775,2016-03-29,zadovoljavajuće,290501,1
860776,INV-00860776,2018-06-23,odlično,290501,1
860777,INV-00860777,2018-12-09,odlično,290501,1
860778,INV-00860778,2018-01-23,dobro,290501,1
860779,INV-00860779,2018-01-15,odlično,290501,1
860780,INV-00860780,2018-08-23,dobro,290501,1
860781,INV-00860781,2018-01-01,odlično,290501,1
860782,INV-00860782,2017-09-05,odlično,290501,1
860783,INV-00860783,2019-03-20,oštećeno,290501,1
860784,INV-00860784,2016-09-29,zadovoljavajuće,290501,4
860785,INV-00860785,2016-09-18,dobro,290501,4
860786,INV-00860786,2016-03-30,dobro,290501,4
860787,INV-00860787,2018-08-25,dobro,290501,4
860788,INV-00860788,2019-02-04,odlično,290501,4
860789,INV-00860789,2018-12-13,oštećeno,290501,4
860790,INV-00860790,2018-08-07,odlično,290501,4
860791,INV-00860791,2017-12-08,dobro,290501,4
860792,INV-00860792,2019-03-12,zadovoljavajuće,290501,4
860793,INV-00860793,2018-02-27,dobro,290501,4
860794,INV-00860794,2018-03-17,dobro,290501,4
860795,INV-00860795,2018-05-14,dobro,290501,4
860796,INV-00860796,2019-05-24,dobro,290501,4
860797,INV-00860797,2018-02-02,odlično,290501,4
860798,INV-00860798,2016-11-17,zadovoljavajuće,290501,7
860799,INV-00860799,2017-09-12,odlično,290501,7
860800,INV-00860800,2017-07-22,odlično,290501,7
860801,INV-00860801,2016-05-30,odlično,290501,7
860802,INV-00860802,2017-02-26,odlično,290501,7
860803,INV-00860803,2017-12-16,odlično,290501,7
860804,INV-00860804,2019-03-21,dobro,290501,7
860805,INV-00860805,2017-10-22,odlično,290501,7
860806,INV-00860806,2019-07-13,dobro,290501,7
860807,INV-00860807,2017-10-28,dobro,290501,7
860808,INV-00860808,2017-06-30,odlično,290501,10
860809,INV-00860809,2016-07-20,odlično,290501,10
860810,INV-00860810,2018-09-24,oštećeno,290501,10
860811,INV-00860811,2019-06-04,zadovoljavajuće,290501,10
860812,INV-00860812,2016-11-14,odlično,290501,13
860813,INV-00860813,2018-11-27,zadovoljavajuće,290501,13
860814,INV-00860814,2018-09-22,odlično,290501,13
860815,INV-00860815,2016-03-22,dobro,290506,3
860816,INV-00860816,2016-08-26,odlično,290506,3
860817,INV-00860817,2017-02-26,zadovoljavajuće,290506,3
860818,INV-00860818,2017-01-08,odlično,290506,3
860819,INV-00860819,2016-10-08,dobro,290506,3
860820,INV-00860820,2016-07-30,odlično,290506,3
860821,INV-00860821,2017-06-07,dobro,290506,3
860822,INV-00860822,2017-05-30,odlično,290506,3
860823,INV-00860823,2017-06-04,odlično,290506,3
860824,INV-00860824,2017-09-24,zadovoljavajuće,290506,3
860825,INV-00860825,2018-02-08,odlično,290506,3
860826,INV-00860826,2017-09-28,zadovoljavajuće,290506,3
860827,INV-00860827,2017-04-12,odlično,290506,3
860828,INV-00860828,2016-12-18,odlično,290506,3
860829,INV-00860829,2017-11-03,zadovoljavajuće,290506,3
860830,INV-00860830,2017-04-23,dobro,290506,3
860831,INV-00860831,2018-06-21,odlično,290506,3
860832,INV-00860832,2017-07-31,dobro,290506,3
860833,INV-00860833,2018-10-22,odlično,290506,3
860834,INV-00860834,2017-11-16,zadovoljavajuće,290506,3
860835,INV-00860835,2017-06-30,odlično,290506,3
860836,INV-00860836,2017-08-04,zadovoljavajuće,290506,3
860837,INV-00860837,2017-11-08,odlično,290506,3
860838,INV-00860838,2017-04-23,dobro,290506,3
860839,INV-00860839,2018-02-16,dobro,290506,3
860840,INV-00860840,2017-02-20,odlično,290506,3
860841,INV-00860841,2018-09-01,dobro,290506,3
860842,INV-00860842,2017-05-01,dobro,290506,3
860843,INV-00860843,2017-11-29,zadovoljavajuće,290506,3
860844,INV-00860844,2018-12-11,dobro,290506,3
860845,INV-00860845,2017-09-15,odlično,290506,3
860846,INV-00860846,2018-09-28,dobro,290506,3
860847,INV-00860847,2017-06-25,odlično,290506,3
860848,INV-00860848,2018-07-30,odlično,290506,3
860849,INV-00860849,2017-06-10,zadovoljavajuće,290506,3
860850,INV-00860850,2017-06-11,dobro,290506,3
860851,INV-00860851,2017-07-28,dobro,290506,3
860852,INV-00860852,2018-10-05,odlično,290506,3
860853,INV-00860853,2019-01-08,zadovoljavajuće,290506,3
860854,INV-00860854,2017-10-09,odlično,290506,3
860855,INV-00860855,2018-09-15,zadovoljavajuće,290506,3
860856,INV-00860856,2017-11-12,odlično,290506,3
860857,INV-00860857,2018-07-31,odlično,290506,3
860858,INV-00860858,2018-12-15,dobro,290506,3
860859,INV-00860859,2017-08-14,odlično,290506,3
860860,INV-00860860,2018-07-08,odlično,290506,3
860861,INV-00860861,2018-03-07,dobro,290506,3
860862,INV-00860862,2018-07-17,dobro,290506,3
860863,INV-00860863,2018-04-16,dobro,290506,3
860864,INV-00860864,2018-06-18,dobro,290506,3
860865,INV-00860865,2018-01-06,zadovoljavajuće,290506,3
860866,INV-00860866,2018-07-17,odlično,290506,3
860867,INV-00860867,2017-10-24,dobro,290506,3
860868,INV-00860868,2018-09-01,odlično,290506,3
860869,INV-00860869,2018-03-26,odlično,290506,3
860870,INV-00860870,2018-01-24,odlično,290506,3
860871,INV-00860871,2019-02-17,dobro,290506,3
860872,INV-00860872,2017-07-24,dobro,290506,3
860873,INV-00860873,2018-11-25,zadovoljavajuće,290506,3
860874,INV-00860874,2017-12-10,odlično,290506,3
860875,INV-00860875,2018-12-29,dobro,290506,3
860876,INV-00860876,2018-01-16,odlično,290506,3
860877,INV-00860877,2017-11-29,odlično,290506,3
860878,INV-00860878,2018-11-22,dobro,290506,3
860879,INV-00860879,2017-10-10,odlično,290506,3
860880,INV-00860880,2018-01-26,dobro,290506,3
860881,INV-00860881,2018-07-20,odlično,290506,3
860882,INV-00860882,2019-02-18,dobro,290506,3
860883,INV-00860883,2017-10-10,dobro,290506,3
860884,INV-00860884,2018-04-27,zadovoljavajuće,290506,3
860885,INV-00860885,2018-11-25,dobro,290506,3
860886,INV-00860886,2016-06-30,odlično,290506,6
860887,INV-00860887,2017-12-13,dobro,290506,6
860888,INV-00860888,2016-11-18,odlično,290506,6
860889,INV-00860889,2017-10-30,odlično,290506,6
860890,INV-00860890,2017-07-10,odlično,290506,6
860891,INV-00860891,2017-08-29,odlično,290506,6
860892,INV-00860892,2016-12-19,odlično,290506,6
860893,INV-00860893,2016-10-25,odlično,290506,6
860894,INV-00860894,2017-04-13,dobro,290506,6
860895,INV-00860895,2017-03-20,dobro,290506,6
860896,INV-00860896,2018-02-16,zadovoljavajuće,290506,6
860897,INV-00860897,2017-12-16,odlično,290506,6
860898,INV-00860898,2017-11-30,odlično,290506,6
860899,INV-00860899,2017-12-09,odlično,290506,6
860900,INV-00860900,2017-02-01,zadovoljavajuće,290506,6
860901,INV-00860901,2017-10-12,odlično,290506,6
860902,INV-00860902,2018-09-26,odlično,290506,6
860903,INV-00860903,2017-04-18,odlično,290506,6
860904,INV-00860904,2017-01-14,odlično,290506,6
860905,INV-00860905,2017-01-11,dobro,290506,6
860906,INV-00860906,2017-12-27,dobro,290506,6
860907,INV-00860907,2017-12-10,dobro,290506,6
860908,INV-00860908,2018-03-16,zadovoljavajuće,290506,6
860909,INV-00860909,2017-11-26,dobro,290506,6
860910,INV-00860910,2017-07-18,dobro,290506,6
860911,INV-00860911,2018-08-22,dobro,290506,6
860912,INV-00860912,2018-03-17,odlično,290506,6
860913,INV-00860913,2018-06-19,odlično,290506,6
860914,INV-00860914,2017-10-29,odlično,290506,6
860915,INV-00860915,2018-03-01,zadovoljavajuće,290506,6
860916,INV-00860916,2018-08-06,dobro,290506,6
860917,INV-00860917,2018-08-26,odlično,290506,6
860918,INV-00860918,2017-08-14,odlično,290506,6
860919,INV-00860919,2019-01-17,odlično,290506,6
860920,INV-00860920,2018-10-07,dobro,290506,6
860921,INV-00860921,2017-04-17,odlično,290506,6
860922,INV-00860922,2019-02-19,odlično,290506,6
860923,INV-00860923,2018-04-15,odlično,290506,6
860924,INV-00860924,2019-01-12,dobro,290506,6
860925,INV-00860925,2018-01-23,zadovoljavajuće,290506,6
860926,INV-00860926,2018-11-08,dobro,290506,6
860927,INV-00860927,2018-10-24,dobro,290506,6
860928,INV-00860928,2017-10-28,dobro,290506,6
860929,INV-00860929,2018-04-02,dobro,290506,6
860930,INV-00860930,2019-02-11,zadovoljavajuće,290506,6
860931,INV-00860931,2018-10-24,odlično,290506,6
860932,INV-00860932,2017-12-08,odlično,290506,6
860933,INV-00860933,2018-01-15,dobro,290506,6
860934,INV-00860934,2018-05-13,odlično,290506,6
860935,INV-00860935,2018-01-07,dobro,290506,6
860936,INV-00860936,2017-07-16,odlično,290506,6
860937,INV-00860937,2019-03-05,odlično,290506,6
860938,INV-00860938,2018-11-08,odlično,290506,6
860939,INV-00860939,2018-01-13,odlično,290506,6
860940,INV-00860940,2017-06-04,dobro,290506,6
860941,INV-00860941,2018-07-04,dobro,290506,6
860942,INV-00860942,2017-11-13,zadovoljavajuće,290506,6
860943,INV-00860943,2018-11-30,dobro,290506,6
860944,INV-00860944,2018-03-17,odlično,290506,6
860945,INV-00860945,2017-09-27,odlično,290506,6
860946,INV-00860946,2017-05-23,dobro,290506,6
860947,INV-00860947,2017-05-16,odlično,290506,6
860948,INV-00860948,2018-07-27,odlično,290506,6
860949,INV-00860949,2017-06-15,odlično,290506,9
860950,INV-00860950,2016-05-29,odlično,290506,9
860951,INV-00860951,2016-05-20,dobro,290506,9
860952,INV-00860952,2018-02-10,odlično,290506,9
860953,INV-00860953,2016-06-19,zadovoljavajuće,290506,9
860954,INV-00860954,2018-05-01,odlično,290506,9
860955,INV-00860955,2017-09-04,odlično,290506,9
860956,INV-00860956,2016-12-06,odlično,290506,9
860957,INV-00860957,2017-11-22,odlično,290506,9
860958,INV-00860958,2017-09-25,dobro,290506,9
860959,INV-00860959,2017-12-09,dobro,290506,9
860960,INV-00860960,2017-11-08,odlično,290506,9
860961,INV-00860961,2017-04-29,oštećeno,290506,9
860962,INV-00860962,2017-09-07,odlično,290506,9
860963,INV-00860963,2018-07-26,dobro,290506,9
860964,INV-00860964,2017-04-13,dobro,290506,9
860965,INV-00860965,2017-12-23,zadovoljavajuće,290506,9
860966,INV-00860966,2017-02-19,odlično,290506,9
860967,INV-00860967,2018-08-04,odlično,290506,9
860968,INV-00860968,2018-09-15,odlično,290506,9
860969,INV-00860969,2017-04-23,dobro,290506,9
860970,INV-00860970,2018-08-18,dobro,290506,9
860971,INV-00860971,2017-10-04,dobro,290506,9
860972,INV-00860972,2017-01-23,dobro,290506,9
860973,INV-00860973,2018-10-22,dobro,290506,9
860974,INV-00860974,2017-07-14,dobro,290506,9
860975,INV-00860975,2018-11-19,odlično,290506,9
860976,INV-00860976,2017-04-01,odlično,290506,9
860977,INV-00860977,2018-11-04,dobro,290506,9
860978,INV-00860978,2017-08-12,odlično,290506,9
860979,INV-00860979,2018-02-22,dobro,290506,9
860980,INV-00860980,2018-12-01,odlično,290506,9
860981,INV-00860981,2017-12-20,odlično,290506,9
