primerak_id,inventarski_broj,datum_nabavke,fizicko_stanje,publikacija_id,odeljenje_id
525922,INV-00525922,2018-10-15,odlično,175135,5
525923,INV-00525923,2017-05-23,dobro,175135,5
525924,INV-00525924,2018-04-27,zadovoljavajuće,175135,5
525925,INV-00525925,2018-04-14,odlično,175135,5
525926,INV-00525926,2018-11-29,odlično,175135,5
525927,INV-00525927,2017-09-27,odlično,175135,5
525928,INV-00525928,2017-06-06,odlično,175135,5
525929,INV-00525929,2018-06-02,odlično,175135,5
525930,INV-00525930,2019-02-09,odlično,175135,5
525931,INV-00525931,2017-07-31,odlično,175135,5
525932,INV-00525932,2017-10-22,oštećeno,175135,5
525933,INV-00525933,2018-09-28,odlično,175135,5
525934,INV-00525934,2018-11-18,odlično,175135,5
525935,INV-00525935,2018-07-16,odlično,175135,5
525936,INV-00525936,2019-05-02,odlično,175135,5
525937,INV-00525937,2018-04-10,odlično,175135,5
525938,INV-00525938,2019-06-18,dobro,175135,5
525939,INV-00525939,2018-01-08,odlično,175135,5
525940,INV-00525940,2018-11-30,dobro,175135,5
525941,INV-00525941,2017-11-17,dobro,175135,5
525942,INV-00525942,2018-04-29,odlično,175135,5
525943,INV-00525943,2018-09-28,zadovoljavajuće,175135,5
525944,INV-00525944,2018-09-21,odlično,175135,5
525945,INV-00525945,2018-08-11,odlično,175135,5
525946,INV-00525946,2018-08-31,odlično,175135,8
525947,INV-00525947,2017-10-11,odlično,175135,8
525948,INV-00525948,2018-01-15,zadovoljavajuće,175135,8
525949,INV-00525949,2017-11-29,dobro,175135,8
525950,INV-00525950,2017-10-13,odlično,175135,8
525951,INV-00525951,2018-10-07,odlično,175135,8
525952,INV-00525952,2017-03-04,odlično,175135,8
525953,INV-00525953,2017-12-08,odlično,175135,8
525954,INV-00525954,2018-07-08,odlično,175135,8
525955,INV-00525955,2017-08-19,odlično,175135,8
525956,INV-00525956,2017-04-19,odlično,175135,8
525957,INV-00525957,2017-06-05,odlično,175135,8
525958,INV-00525958,2018-07-03,odlično,175135,8
525959,INV-00525959,2017-08-14,dobro,175135,8
525960,INV-00525960,2017-10-26,odlično,175135,8
525961,INV-00525961,2019-02-16,dobro,175135,8
525962,INV-00525962,2018-09-27,odlično,175135,8
525963,INV-00525963,2017-11-26,dobro,175135,8
525964,INV-00525964,2018-12-16,odlično,175135,8
525965,INV-00525965,2018-09-23,odlično,175135,8
525966,INV-00525966,2018-01-26,dobro,175135,8
525967,INV-00525967,2017-09-10,odlično,175135,11
525968,INV-00525968,2018-09-02,odlično,175135,11
525969,INV-00525969,2018-01-16,dobro,175135,11
525970,INV-00525970,2017-02-28,odlično,175135,11
525971,INV-00525971,2018-02-12,dobro,175135,11
525972,INV-00525972,2018-09-06,oštećeno,175135,11
525973,INV-00525973,2017-02-16,dobro,175135,11
525974,INV-00525974,2018-05-11,dobro,175135,11
525975,INV-00525975,2018-06-22,odlično,175135,11
525976,INV-00525976,2017-12-13,dobro,175135,11
525977,INV-00525977,2017-11-08,odlično,175135,11
525978,INV-00525978,2018-03-15,dobro,175135,11
525979,INV-00525979,2019-05-27,odlično,175135,11
525980,INV-00525980,2019-06-17,odlično,175135,11
525981,INV-00525981,2018-01-27,odlično,175135,14
525982,INV-00525982,2017-05-20,zadovoljavajuće,175135,14
525983,INV-00525983,2017-05-26,odlično,175135,14
525984,INV-00525984,2018-04-04,odlično,175135,14
525985,INV-00525985,2017-02-21,odlično,175135,14
525986,INV-00525986,2018-09-27,dobro,175135,14
525987,INV-00525987,2019-02-23,odlično,175135,14
525988,INV-00525988,2019-02-23,odlično,175135,14
525989,INV-00525989,2017-08-27,odlično,175137,1
525990,INV-00525990,2018-10-03,dobro,175137,1
525991,INV-00525991,2017-12-09,dobro,175137,1
525992,INV-00525992,2019-01-30,odlično,175137,1
525993,INV-00525993,2018-07-31,odlično,175137,1
525994,INV-00525994,2018-01-28,odlično,175137,1
525995,INV-00525995,2019-05-07,dobro,175137,1
525996,INV-00525996,2016-11-24,odlično,175137,4
525997,INV-00525997,2017-12-14,odlično,175137,4
525998,INV-00525998,2017-05-31,oštećeno,175137,4
525999,INV-00525999,2018-03-25,zadovoljavajuće,175137,4
526000,INV-00526000,2017-11-15,dobro,175137,4
526001,INV-00526001,2017-11-30,dobro,175137,4
526002,INV-00526002,2018-02-07,dobro,175137,4
526003,INV-00526003,2018-02-22,zadovoljavajuće,175137,4
526004,INV-00526004,2017-04-04,odlično,175137,7
526005,INV-00526005,2018-03-20,dobro,175137,7
526006,INV-00526006,2017-02-25,odlično,175137,10
526007,INV-00526007,2016-11-27,oštećeno,175137,10
526008,INV-00526008,2019-09-07,odlično,175137,10
526009,INV-00526009,2017-09-29,dobro,175139,1
526010,INV-00526010,2017-11-04,dobro,175139,1
526011,INV-00526011,2017-10-30,odlično,175139,1
526012,INV-00526012,2017-06-28,zadovoljavajuće,175139,1
526013,INV-00526013,2018-10-23,dobro,175139,1
526014,INV-00526014,2018-04-09,zadovoljavajuće,175139,1
526015,INV-00526015,2018-03-11,odlično,175139,1
526016,INV-00526016,2018-06-30,odlično,175139,1
526017,INV-00526017,2018-05-15,dobro,175139,1
526018,INV-00526018,2019-02-04,dobro,175139,1
526019,INV-00526019,2019-02-13,zadovoljavajuće,175139,1
526020,INV-00526020,2017-11-23,odlično,175139,1
526021,INV-00526021,2019-02-03,odlično,175139,1
526022,INV-00526022,2017-12-15,oštećeno,175139,4
526023,INV-00526023,2018-01-14,dobro,175139,4
526024,INV-00526024,2018-09-29,odlično,175139,4
526025,INV-00526025,2017-06-05,odlično,175139,4
526026,INV-00526026,2017-11-18,odlično,175139,4
526027,INV-00526027,2018-08-01,zadovoljavajuće,175139,4
526028,INV-00526028,2018-03-16,odlično,175139,4
526029,INV-00526029,2018-09-06,odlično,175139,4
526030,INV-00526030,2018-08-08,dobro,175139,4
526031,INV-00526031,2017-09-16,odlično,175139,4
526032,INV-00526032,2018-11-19,odlično,175139,4
526033,INV-00526033,2018-07-27,odlično,175139,4
526034,INV-00526034,2018-02-14,oštećeno,175139,7
526035,INV-00526035,2018-12-23,odlično,175139,7
526036,INV-00526036,2018-10-23,odlično,175139,7
526037,INV-00526037,2018-04-23,odlično,175139,7
526038,INV-00526038,2018-03-11,odlično,175139,7
526039,INV-00526039,2017-12-11,dobro,175139,7
526040,INV-00526040,2017-05-29,zadovoljavajuće,175139,7
526041,INV-00526041,2017-12-19,dobro,175139,7
526042,INV-00526042,2018-05-28,zadovoljavajuće,175139,7
526043,INV-00526043,2018-06-24,dobro,175139,7
526044,INV-00526044,2017-11-30,dobro,175139,10
526045,INV-00526045,2017-09-15,dobro,175139,10
526046,INV-00526046,2018-12-07,odlično,175139,10
526047,INV-00526047,2018-08-15,odlično,175139,10
526048,INV-00526048,2019-03-15,odlično,175139,10
526049,INV-00526049,2018-02-23,zadovoljavajuće,175139,10
526050,INV-00526050,2018-05-06,dobro,175139,10
526051,INV-00526051,2018-12-18,odlično,175139,10
526052,INV-00526052,2018-09-22,odlično,175139,10
526053,INV-00526053,2018-09-13,dobro,175139,13
526054,INV-00526054,2018-04-19,odlično,175139,13
526055,INV-00526055,2018-03-17,odlično,175139,13
526056,INV-00526056,2018-06-01,zadovoljavajuće,175139,13
526057,INV-00526057,2016-12-17,odlično,175140,2
526058,INV-00526058,2018-01-23,odlično,175140,2
526059,INV-00526059,2017-09-11,dobro,175140,2
526060,INV-00526060,2018-01-27,dobro,175140,2
526061,INV-00526061,2017-08-28,odlično,175140,2
526062,INV-00526062,2017-04-22,dobro,175140,5
526063,INV-00526063,2017-11-23,odlično,175140,5
526064,INV-00526064,2017-08-29,dobro,175140,5
526065,INV-00526065,2016-02-12,odlično,175140,5
526066,INV-00526066,2019-09-23,dobro,175140,5
526067,INV-00526067,2016-08-12,zadovoljavajuće,175140,8
526068,INV-00526068,2018-06-14,zadovoljavajuće,175140,8
526069,INV-00526069,2017-07-19,zadovoljavajuće,175140,11
526070,INV-00526070,2017-02-10,zadovoljavajuće,175140,11
526071,INV-00526071,2017-12-28,odlično,175140,11
526072,INV-00526072,2016-07-11,dobro,175140,14
526073,INV-00526073,2017-02-26,dobro,175140,14
526074,INV-00526074,2017-09-20,dobro,175140,14
526075,INV-00526075,2017-01-20,dobro,175155,1
526076,INV-00526076,2018-06-18,odlično,175155,1
526077,INV-00526077,2018-12-08,zadovoljavajuće,175155,4
526078,INV-00526078,2017-03-09,odlično,175155,7
526079,INV-00526079,2017-02-23,zadovoljavajuće,175155,10
526080,INV-00526080,2018-09-26,dobro,175155,10
526081,INV-00526081,2016-02-21,zadovoljavajuće,175162,1
526082,INV-00526082,2017-03-28,zadovoljavajuće,175162,1
526083,INV-00526083,2017-08-26,odlično,175162,1
526084,INV-00526084,2017-10-29,odlično,175162,1
526085,INV-00526085,2017-06-05,dobro,175162,1
526086,INV-00526086,2019-10-08,odlično,175162,1
526087,INV-00526087,2017-12-08,dobro,175162,4
526088,INV-00526088,2018-09-11,dobro,175162,4
526089,INV-00526089,2017-12-12,oštećeno,175162,4
526090,INV-00526090,2017-11-27,zadovoljavajuće,175162,4
526091,INV-00526091,2018-03-22,dobro,175162,4
526092,INV-00526092,2017-12-01,zadovoljavajuće,175162,4
526093,INV-00526093,2018-12-09,odlično,175162,4
526094,INV-00526094,2017-02-03,odlično,175162,7
526095,INV-00526095,2017-11-03,odlično,175162,7
526096,INV-00526096,2019-03-21,odlično,175162,7
526097,INV-00526097,2017-06-25,dobro,175162,10
526098,INV-00526098,2018-10-25,dobro,175162,10
526099,INV-00526099,2017-08-11,zadovoljavajuće,175162,13
526100,INV-00526100,2018-09-12,odlično,175162,13
526101,INV-00526101,2018-07-26,oštećeno,175166,1
526102,INV-00526102,2017-11-15,odlično,175166,1
526103,INV-00526103,2017-09-08,odlično,175166,4
526104,INV-00526104,2017-09-10,odlično,175166,4
526105,INV-00526105,2016-06-13,dobro,175166,7
526106,INV-00526106,2017-11-14,odlično,175166,10
526107,INV-00526107,2016-09-10,dobro,175166,10
526108,INV-00526108,2018-01-16,odlično,175166,13
526109,INV-00526109,2018-06-08,odlično,175171,1
526110,INV-00526110,2018-01-25,dobro,175171,4
526111,INV-00526111,2016-12-01,zadovoljavajuće,175171,4
526112,INV-00526112,2018-12-29,odlično,175171,4
526113,INV-00526113,2016-02-04,odlično,175171,10
526114,INV-00526114,2017-07-05,odlično,175171,10
526115,INV-00526115,2017-03-02,odlično,175171,10
526116,INV-00526116,2018-09-24,odlično,175176,1
526117,INV-00526117,2018-03-20,odlično,175176,1
526118,INV-00526118,2018-08-04,zadovoljavajuće,175176,4
526119,INV-00526119,2019-06-14,odlično,175176,4
526120,INV-00526120,2017-07-16,dobro,175176,10
526121,INV-00526121,2019-04-05,odlično,175176,10
526122,INV-00526122,2017-02-06,odlično,175176,13
526123,INV-00526123,2018-08-31,dobro,175176,13
526124,INV-00526124,2017-05-18,odlično,175179,3
526125,INV-00526125,2018-10-26,odlično,175179,3
526126,INV-00526126,2018-09-12,odlično,175179,3
526127,INV-00526127,2018-10-21,odlično,175179,3
526128,INV-00526128,2018-03-10,odlično,175179,3
526129,INV-00526129,2018-09-10,zadovoljavajuće,175179,3
526130,INV-00526130,2017-10-30,odlično,175179,6
526131,INV-00526131,2017-01-10,dobro,175179,6
526132,INV-00526132,2017-07-16,odlično,175179,6
526133,INV-00526133,2017-03-09,odlično,175179,6
526134,INV-00526134,2017-05-31,dobro,175179,6
526135,INV-00526135,2018-09-19,odlično,175179,6
526136,INV-00526136,2018-03-22,dobro,175179,9
526137,INV-00526137,2018-01-13,dobro,175179,9
526138,INV-00526138,2018-07-16,zadovoljavajuće,175179,9
526139,INV-00526139,2017-04-07,odlično,175179,9
526140,INV-00526140,2017-07-20,odlično,175179,12
526141,INV-00526141,2018-01-15,odlično,175179,12
526142,INV-00526142,2017-06-13,dobro,175179,12
526143,INV-00526143,2018-03-26,dobro,175179,15
526144,INV-00526144,2017-12-20,odlično,175179,15
526145,INV-00526145,2018-02-19,odlično,175179,15
526146,INV-00526146,2018-02-07,dobro,175179,15
526147,INV-00526147,2017-05-28,zadovoljavajuće,175183,1
526148,INV-00526148,2016-07-26,dobro,175183,4
526149,INV-00526149,2016-12-08,dobro,175183,4
526150,INV-00526150,2016-11-11,odlično,175183,4
526151,INV-00526151,2018-05-17,odlično,175183,4
526152,INV-00526152,2018-10-02,odlično,175183,7
526153,INV-00526153,2018-04-11,zadovoljavajuće,175183,10
526154,INV-00526154,2017-04-17,dobro,175186,1
526155,INV-00526155,2016-08-29,odlično,175186,1
526156,INV-00526156,2017-02-19,dobro,175186,1
526157,INV-00526157,2016-08-07,dobro,175186,4
526158,INV-00526158,2018-01-08,dobro,175186,4
526159,INV-00526159,2018-03-21,dobro,175186,4
526160,INV-00526160,2017-05-20,odlično,175186,7
526161,INV-00526161,2018-11-05,odlično,175186,7
526162,INV-00526162,2018-06-03,odlično,175186,10
526163,INV-00526163,2019-09-15,odlično,175186,10
526164,INV-00526164,2018-04-15,dobro,175186,13
526165,INV-00526165,2017-01-20,odlično,175187,1
526166,INV-00526166,2017-01-28,odlično,175187,4
526167,INV-00526167,2017-08-19,odlično,175187,4
526168,INV-00526168,2018-04-04,odlično,175187,4
526169,INV-00526169,2018-03-04,odlično,175187,7
526170,INV-00526170,2018-06-28,odlično,175187,7
526171,INV-00526171,2019-07-15,odlično,175187,7
526172,INV-00526172,2017-04-06,zadovoljavajuće,175187,10
526173,INV-00526173,2017-06-11,zadovoljavajuće,175187,13
526174,INV-00526174,2017-06-01,zadovoljavajuće,175187,13
526175,INV-00526175,2017-01-14,odlično,175187,13
526176,INV-00526176,2019-05-07,dobro,175187,13
526177,INV-00526177,2018-01-07,dobro,175191,1
526178,INV-00526178,2018-07-22,odlično,175191,1
526179,INV-00526179,2018-01-29,odlično,175191,4
526180,INV-00526180,2018-04-26,dobro,175191,4
526181,INV-00526181,2019-02-23,odlično,175191,7
526182,INV-00526182,2018-01-23,dobro,175191,7
526183,INV-00526183,2019-03-13,odlično,175191,7
526184,INV-00526184,2018-05-09,dobro,175191,10
526185,INV-00526185,2019-02-14,odlično,175191,13
526186,INV-00526186,2017-10-05,dobro,175193,1
526187,INV-00526187,2018-03-09,dobro,175193,1
526188,INV-00526188,2017-11-28,odlično,175193,1
526189,INV-00526189,2018-01-16,odlično,175193,1
526190,INV-00526190,2017-07-20,zadovoljavajuće,175193,1
526191,INV-00526191,2018-09-04,odlično,175193,1
526192,INV-00526192,2018-05-09,odlično,175193,1
526193,INV-00526193,2019-03-13,dobro,175193,1
526194,INV-00526194,2017-07-05,odlično,175193,1
526195,INV-00526195,2017-12-05,odlično,175193,1
526196,INV-00526196,2018-02-23,odlično,175193,1
526197,INV-00526197,2018-12-02,odlično,175193,1
526198,INV-00526198,2019-03-10,odlično,175193,1
526199,INV-00526199,2018-02-14,dobro,175193,1
526200,INV-00526200,2016-04-12,dobro,175193,4
526201,INV-00526201,2017-01-02,odlično,175193,4
526202,INV-00526202,2016-07-23,dobro,175193,4
526203,INV-00526203,2018-11-26,odlično,175193,4
526204,INV-00526204,2017-12-12,odlično,175193,4
526205,INV-00526205,2019-02-20,dobro,175193,4
526206,INV-00526206,2018-05-19,dobro,175193,4
526207,INV-00526207,2018-09-04,oštećeno,175193,4
526208,INV-00526208,2017-09-28,oštećeno,175193,4
526209,INV-00526209,2019-03-02,odlično,175193,4
526210,INV-00526210,2019-01-18,odlično,175193,4
526211,INV-00526211,2018-09-21,dobro,175193,7
526212,INV-00526212,2017-11-12,odlično,175193,7
526213,INV-00526213,2018-10-07,odlično,175193,7
526214,INV-00526214,2019-06-29,odlično,175193,7
526215,INV-00526215,2017-02-24,odlično,175193,10
526216,INV-00526216,2017-07-19,zadovoljavajuće,175193,10
526217,INV-00526217,2018-05-25,dobro,175193,10
526218,INV-00526218,2019-01-23,dobro,175193,10
526219,INV-00526219,2018-06-08,odlično,175193,10
526220,INV-00526220,2018-04-23,odlično,175193,13
526221,INV-00526221,2017-10-12,zadovoljavajuće,175193,13
526222,INV-00526222,2017-02-28,zadovoljavajuće,175195,1
526223,INV-00526223,2018-04-05,odlično,175195,1
526224,INV-00526224,2017-07-14,odlično,175195,1
526225,INV-00526225,2018-04-16,odlično,175195,1
526226,INV-00526226,2018-10-01,odlično,175195,1
526227,INV-00526227,2019-04-10,zadovoljavajuće,175195,1
526228,INV-00526228,2017-09-28,dobro,175195,4
526229,INV-00526229,2016-05-20,dobro,175195,4
526230,INV-00526230,2019-02-17,dobro,175195,4
526231,INV-00526231,2016-09-12,odlično,175195,7
526232,INV-00526232,2018-03-19,dobro,175195,7
526233,INV-00526233,2018-02-01,odlično,175195,7
526234,INV-00526234,2017-06-04,dobro,175195,10
526235,INV-00526235,2017-11-13,dobro,175195,13
526236,INV-00526236,2018-11-01,odlično,175195,13
526237,INV-00526237,2016-06-04,odlično,175202,1
526238,INV-00526238,2017-12-09,zadovoljavajuće,175202,4
526239,INV-00526239,2017-01-10,odlično,175202,4
526240,INV-00526240,2017-12-11,odlično,175202,4
526241,INV-00526241,2019-10-12,odlično,175202,4
526242,INV-00526242,2017-09-06,dobro,175202,7
526243,INV-00526243,2019-03-09,dobro,175202,7
526244,INV-00526244,2017-07-22,dobro,175202,10
526245,INV-00526245,2018-12-07,oštećeno,175202,13
526246,INV-00526246,2018-01-14,dobro,175203,3
526247,INV-00526247,2016-06-20,odlično,175203,3
526248,INV-00526248,2016-12-05,odlično,175203,3
526249,INV-00526249,2016-02-21,dobro,175203,6
526250,INV-00526250,2016-09-29,odlično,175203,6
526251,INV-00526251,2016-06-14,odlično,175203,6
526252,INV-00526252,2016-10-01,dobro,175203,6
526253,INV-00526253,2017-09-06,odlično,175203,9
526254,INV-00526254,2017-02-27,odlično,175203,9
526255,INV-00526255,2017-10-13,dobro,175203,9
526256,INV-00526256,2017-02-02,odlično,175203,15
526257,INV-00526257,2016-09-11,dobro,175203,15
526258,INV-00526258,2019-04-21,dobro,175203,15
526259,INV-00526259,2018-06-12,dobro,175207,1
526260,INV-00526260,2017-02-10,odlično,175207,1
526261,INV-00526261,2016-07-16,dobro,175207,4
526262,INV-00526262,2017-06-09,oštećeno,175207,4
526263,INV-00526263,2018-01-17,zadovoljavajuće,175207,4
526264,INV-00526264,2017-12-29,odlično,175207,4
526265,INV-00526265,2017-11-09,odlično,175207,7
526266,INV-00526266,2019-07-03,dobro,175207,7
526267,INV-00526267,2017-06-18,odlično,175207,10
526268,INV-00526268,2016-07-22,dobro,175207,13
526269,INV-00526269,2017-02-14,odlično,175207,13
526270,INV-00526270,2018-09-17,odlično,175207,13
526271,INV-00526271,2017-02-23,odlično,175208,1
526272,INV-00526272,2017-09-16,odlično,175208,1
526273,INV-00526273,2016-09-20,zadovoljavajuće,175208,1
526274,INV-00526274,2017-01-23,dobro,175208,1
526275,INV-00526275,2016-12-29,zadovoljavajuće,175208,1
526276,INV-00526276,2017-06-12,odlično,175208,1
526277,INV-00526277,2017-12-27,odlično,175208,1
526278,INV-00526278,2017-08-15,zadovoljavajuće,175208,1
526279,INV-00526279,2018-04-22,dobro,175208,1
526280,INV-00526280,2018-01-08,dobro,175208,1
526281,INV-00526281,2018-03-27,odlično,175208,1
526282,INV-00526282,2018-12-19,odlično,175208,1
526283,INV-00526283,2017-12-29,dobro,175208,1
526284,INV-00526284,2017-09-19,odlično,175208,1
526285,INV-00526285,2018-12-30,odlično,175208,1
526286,INV-00526286,2019-03-19,dobro,175208,1
526287,INV-00526287,2018-07-18,dobro,175208,1
526288,INV-00526288,2018-04-17,dobro,175208,1
526289,INV-00526289,2018-05-17,dobro,175208,1
526290,INV-00526290,2016-05-26,dobro,175208,4
526291,INV-00526291,2017-07-24,dobro,175208,4
526292,INV-00526292,2016-04-12,dobro,175208,4
526293,INV-00526293,2018-02-16,oštećeno,175208,4
526294,INV-00526294,2017-07-11,odlično,175208,4
526295,INV-00526295,2018-06-20,dobro,175208,4
526296,INV-00526296,2017-07-20,dobro,175208,4
526297,INV-00526297,2018-04-05,oštećeno,175208,4
526298,INV-00526298,2018-11-16,odlično,175208,4
526299,INV-00526299,2019-05-29,dobro,175208,4
526300,INV-00526300,2017-03-16,dobro,175208,7
526301,INV-00526301,2018-02-22,dobro,175208,7
526302,INV-00526302,2017-06-25,odlično,175208,7
526303,INV-00526303,2018-06-02,zadovoljavajuće,175208,7
526304,INV-00526304,2017-08-08,dobro,175208,7
526305,INV-00526305,2018-10-05,odlično,175208,7
526306,INV-00526306,2017-03-23,dobro,175208,10
526307,INV-00526307,2017-01-03,dobro,175208,10
526308,INV-00526308,2018-10-20,odlično,175208,10
526309,INV-00526309,2017-07-28,dobro,175208,10
526310,INV-00526310,2017-10-20,dobro,175208,10
526311,INV-00526311,2019-03-28,odlično,175208,10
526312,INV-00526312,2018-02-26,odlično,175208,10
526313,INV-00526313,2016-06-27,dobro,175208,13
526314,INV-00526314,2017-01-20,dobro,175208,13
526315,INV-00526315,2018-07-17,zadovoljavajuće,175208,13
526316,INV-00526316,2017-07-22,odlično,175208,13
526317,INV-00526317,2017-12-15,dobro,175212,1
526318,INV-00526318,2016-09-10,odlično,175212,1
526319,INV-00526319,2017-03-08,odlično,175212,1
526320,INV-00526320,2016-05-09,dobro,175212,4
526321,INV-00526321,2017-09-20,odlično,175212,4
526322,INV-00526322,2018-01-07,zadovoljavajuće,175212,4
526323,INV-00526323,2017-11-08,dobro,175212,4
526324,INV-00526324,2018-05-12,zadovoljavajuće,175212,7
526325,INV-00526325,2018-10-01,dobro,175212,7
526326,INV-00526326,2017-11-25,odlično,175212,7
526327,INV-00526327,2019-09-11,odlično,175212,10
526328,INV-00526328,2017-06-26,odlično,175212,13
526329,INV-00526329,2017-03-02,zadovoljavajuće,175215,1
526330,INV-00526330,2016-05-06,odlično,175215,4
526331,INV-00526331,2017-01-18,odlično,175215,4
526332,INV-00526332,2017-01-11,dobro,175215,4
526333,INV-00526333,2017-10-14,dobro,175215,4
526334,INV-00526334,2018-02-05,odlično,175215,7
526335,INV-00526335,2018-04-23,dobro,175215,7
526336,INV-00526336,2016-11-22,dobro,175215,10
526337,INV-00526337,2016-11-16,zadovoljavajuće,175220,1
526338,INV-00526338,2018-09-17,odlično,175220,1
526339,INV-00526339,2018-09-10,odlično,175220,1
526340,INV-00526340,2018-11-13,dobro,175220,1
526341,INV-00526341,2016-04-21,dobro,175220,4
526342,INV-00526342,2018-07-07,odlično,175220,4
526343,INV-00526343,2018-02-06,dobro,175220,7
526344,INV-00526344,2018-03-09,dobro,175220,7
526345,INV-00526345,2017-05-08,odlično,175220,10
526346,INV-00526346,2018-09-17,dobro,175220,10
526347,INV-00526347,2017-12-02,zadovoljavajuće,175221,1
526348,INV-00526348,2018-02-05,dobro,175221,1
526349,INV-00526349,2017-05-06,dobro,175221,4
526350,INV-00526350,2018-06-29,dobro,175221,4
526351,INV-00526351,2017-08-23,dobro,175221,4
526352,INV-00526352,2018-04-09,odlično,175221,4
526353,INV-00526353,2019-03-20,odlično,175221,4
526354,INV-00526354,2017-04-26,zadovoljavajuće,175221,7
526355,INV-00526355,2018-11-30,dobro,175221,7
526356,INV-00526356,2019-05-25,zadovoljavajuće,175221,7
526357,INV-00526357,2018-07-13,odlično,175221,10
526358,INV-00526358,2018-06-03,dobro,175221,10
526359,INV-00526359,2017-08-25,odlično,175249,1
526360,INV-00526360,2018-06-04,dobro,175249,4
